"Year","Beach ID","Beach Name","BeachDescription","State Code","County","WaterbodyName","WaterbodyType","Beach Status","Beach Access","Beach Owner","Reported","Tier"
"2017","OR217977","TILLICUM BEACH","Not sampled 2017","OR","LINCOLN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR461207","YACHATS OCEAN ROAD STATE WAYSIDE","Not sampled 2017","OR","LINCOLN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR461207","YACHATS OCEAN ROAD STATE WAYSIDE","Not sampled 2017","OR","LINCOLN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","OR598473","YAQUINA BAY STATE PARK BEACH","Not sampled 2017","OR","LINCOLN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2017","OR598473","YAQUINA BAY STATE PARK BEACH","Not sampled 2017","OR","LINCOLN","Pacific Ocean","Open Coast","No advisory or closure","Public","Public","Y","4"
"2018","PR192320","PLAYA VACIA TALEGA, LOIZA","PLAYA VACIA TALEGA, LOIZA","PR","LOIZA","-","-","No advisory or closure","Public","Public","Y","1"
"2017","PR192320","PLAYA VACIA TALEGA, LOIZA","PLAYA VACIA TALEGA, LOIZA","PR","LOIZA","-","-","No advisory or closure","Public","Public","Y","1"
"2018","OH597908","Century Beach","Century Beach","OH","LORAIN","Lake Erie","Still Water","No advisory or closure","Public","Public","Y","1"
"2017","OH597908","Century Beach","Century Beach","OH","LORAIN","Lake Erie","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","OH273826","Lakeview Beach","Lakeview Beach","OH","LORAIN","Lake Erie","Still Water","No advisory or closure","Public","Public","Y","1"
"2017","OH273826","Lakeview Beach","Lakeview Beach","OH","LORAIN","Lake Erie","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","CA944431","Abalone Cove","Abalone Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA944431","Abalone Cove","Abalone Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA133077","Alamitos Bay Beach","Alamitos Bay Beach","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2017","CA133077","Alamitos Bay Beach","Alamitos Bay Beach","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","CA945873","All_LosAngeles_County_Beaches","All Beaches","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA945873","All_LosAngeles_County_Beaches","All Beaches","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA995753","Armarillo Beach","Armarillo Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA995753","Armarillo Beach","Armarillo Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA474271","Avalon Beach","Avalon Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA474271","Avalon Beach","Avalon Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA029633","Basin H","Basin H (Burton Chace Park)","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA029633","Basin H","Basin H (Burton Chace Park)","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA240640","Big Rock Beach","Big Rock Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA240640","Big Rock Beach","Big Rock Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA542331","Bluff Cove","Bluff Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA542331","Bluff Cove","Bluff Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA449996","Broad Beach","Broad Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA449996","Broad Beach","Broad Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA456614","Carbon Beach","Carbon Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA456614","Carbon Beach","Carbon Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA699607","Colorado Lagoon","Colorado Lagoon","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2017","CA699607","Colorado Lagoon","Colorado Lagoon","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","CA506036","Coral Beach","Corral Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA506036","Coral Beach","Corral Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA435852","Dan Blocker County Beach","Dan Blocker Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA435852","Dan Blocker County Beach","Dan Blocker Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA719054","Dockweiler State Beach","Dockweiler Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA719054","Dockweiler State Beach","Dockweiler Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA258950","El Matador State Beach","El Matador State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA258950","El Matador State Beach","El Matador State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA104672","El Pescador State Beach","El Pescador State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA104672","El Pescador State Beach","El Pescador State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA042969","El Segundo Beach","El Segundo Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA042969","El Segundo Beach","El Segundo Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA331294","Escondido Beach","Escondido Beach Paradise Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA331294","Escondido Beach","Escondido Beach Paradise Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA210985","Hermosa Beach","Hermosa Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA210985","Hermosa Beach","Hermosa Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA674364","Inner Cabrillo Beach","Sheltered beach","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2017","CA674364","Inner Cabrillo Beach","Sheltered beach","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","CA892930","La Costa Beach","La Costa Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA892930","La Costa Beach","La Costa Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA336224","La Piedra State Beach","La Piedra State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA336224","La Piedra State Beach","La Piedra State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA312206","Las Flores Beach","Las Flores Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA312206","Las Flores Beach","Las Flores Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA936162","Las Tunas County Beach","Las Tunas County Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA936162","Las Tunas County Beach","Las Tunas County Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA415021","Leo Carillo State Beach","Open Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA415021","Leo Carillo State Beach","Open Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA279698","Long Beach","Long Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA279698","Long Beach","Long Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA905319","Long Point","Long Point","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA905319","Long Point","Long Point","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA803952","Malaga Cove","Malaga Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA803952","Malaga Cove","Malaga Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA219377","Malibu Beach","Malibu Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA219377","Malibu Beach","Malibu Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA643858","Malibu Lagoon State Beach","Malibu Lagoon State Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA643858","Malibu Lagoon State Beach","Malibu Lagoon State Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA753836","Malibu Point","Malibu Point","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA753836","Malibu Point","Malibu Point","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA641566","Manhattan Beach","Manhattan Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA641566","Manhattan Beach","Manhattan Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA034301","Marina Del Rey Beach - Mothers Beach","Marina del Rey Beach  Mother's Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA034301","Marina Del Rey Beach - Mothers Beach","Marina del Rey Beach  Mother's Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA759302","Multiple Beaches","Multiple Beaches","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA759302","Multiple Beaches","Multiple Beaches","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA083351","Nicholas Canyon County Beach","Open Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA083351","Nicholas Canyon County Beach","Open Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA681289","No Name","No Name","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA681289","No Name","No Name","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA670739","Outer Cabrillo Beach","Cabrillo Beach","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","CA630374","Outer Cabrillo Beach","Cabrillo Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA630374","Outer Cabrillo Beach","Cabrillo Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA670739","Outer Cabrillo Beach","Cabrillo Beach","CA","LOS ANGELES","Pacific Ocean","Still Water","No advisory or closure","Public","Public","Y","1"
"2018","CA149281","Paradise Cove","Cove","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA066832","Point Dume County Beach","Point Dume County Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA066832","Point Dume County Beach","Point Dume County Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA911339","Point Fermin Park","Point Fermin Park","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA911339","Point Fermin Park","Point Fermin Park","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA573013","Portuguese Bend","Portuguese Bend","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA573013","Portuguese Bend","Portuguese Bend","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA150395","Puerco Beach","Puerco Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA150395","Puerco Beach","Puerco Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA774663","Redondo Beach","Redondo Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA774663","Redondo Beach","Redondo Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2018","CA505718","Robert Meyer Memorial State Beach","Robert Meyer Memorial State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA505718","Robert Meyer Memorial State Beach","Robert Meyer Memorial State Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA730761","Royal Palms Beach","Royal Palms Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2017","CA730761","Royal Palms Beach","Royal Palms Beach","CA","LOS ANGELES","-","-","Historical","Public","Public","N","1"
"2018","CA183895","Royal Palms State Beach","Royal Palms Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
"2017","CA183895","Royal Palms State Beach","Royal Palms Beach","CA","LOS ANGELES","Pacific Ocean","Sound, Bay, or Inlet","No advisory or closure","Public","Public","Y","1"
